year,sub_event_type,country
2020,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2019,Excessive force against protesters,Russia
2018,Excessive force against protesters,Russia
2018,Excessive force against protesters,Russia
2018,Excessive force against protesters,Russia
2018,Excessive force against protesters,Russia
2019,Excessive force against protesters,Rwanda
2017,Excessive force against protesters,Saudi Arabia
2016,Excessive force against protesters,Senegal
2015,Excessive force against protesters,Senegal
2014,Excessive force against protesters,Senegal
2014,Excessive force against protesters,Senegal
2013,Excessive force against protesters,Senegal
2013,Excessive force against protesters,Senegal
2012,Excessive force against protesters,Senegal
2012,Excessive force against protesters,Senegal
2010,Excessive force against protesters,Senegal
2018,Excessive force against protesters,Sierra Leone
2017,Excessive force against protesters,Sierra Leone
2015,Excessive force against protesters,Sierra Leone
2015,Excessive force against protesters,Sierra Leone
2015,Excessive force against protesters,Sierra Leone
2012,Excessive force against protesters,Sierra Leone
2010,Excessive force against protesters,Sierra Leone
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2020,Excessive force against protesters,Somalia
2019,Excessive force against protesters,Somalia
2019,Excessive force against protesters,Somalia
2019,Excessive force against protesters,Somalia
2019,Excessive force against protesters,Somalia
2019,Excessive force against protesters,Somalia
2018,Excessive force against protesters,Somalia
2018,Excessive force against protesters,Somalia
2018,Excessive force against protesters,Somalia
2018,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2017,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2016,Excessive force against protesters,Somalia
2015,Excessive force against protesters,Somalia
2015,Excessive force against protesters,Somalia
2015,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2014,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2013,Excessive force against protesters,Somalia
2012,Excessive force against protesters,Somalia
2012,Excessive force against protesters,Somalia
2012,Excessive force against protesters,Somalia
2011,Excessive force against protesters,Somalia
2010,Excessive force against protesters,Somalia
2020,Excessive force against protesters,South Africa
2020,Excessive force against protesters,South Africa
2019,Excessive force against protesters,South Africa
2019,Excessive force against protesters,South Africa
2019,Excessive force against protesters,South Africa
2019,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2018,Excessive force against protesters,South Africa
2017,Excessive force against protesters,South Africa
2017,Excessive force against protesters,South Africa
2017,Excessive force against protesters,South Africa
2016,Excessive force against protesters,South Africa
2016,Excessive force against protesters,South Africa
2016,Excessive force against protesters,South Africa
2016,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2015,Excessive force against protesters,South Africa
2014,Excessive force against protesters,South Africa
2014,Excessive force against protesters,South Africa
2014,Excessive force against protesters,South Africa
2014,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2013,Excessive force against protesters,South Africa
2012,Excessive force against protesters,South Africa
2011,Excessive force against protesters,South Africa
2011,Excessive force against protesters,South Africa
2010,Excessive force against protesters,South Africa
2010,Excessive force against protesters,South Africa
2020,Excessive force against protesters,South Korea
2020,Excessive force against protesters,South Korea
2019,Excessive force against protesters,South Korea
2019,Excessive force against protesters,South Korea
2019,Excessive force against protesters,South Sudan
2017,Excessive force against protesters,South Sudan
2016,Excessive force against protesters,South Sudan
2015,Excessive force against protesters,South Sudan
2014,Excessive force against protesters,South Sudan
2014,Excessive force against protesters,South Sudan
2012,Excessive force against protesters,South Sudan
2017,Excessive force against protesters,Sri Lanka
2015,Excessive force against protesters,Sri Lanka
2013,Excessive force against protesters,Sri Lanka
2012,Excessive force against protesters,Sri Lanka
2011,Excessive force against protesters,Sri Lanka
2011,Excessive force against protesters,Sri Lanka
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2019,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2018,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2017,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2016,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2015,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2014,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2013,Excessive force against protesters,Sudan
2012,Excessive force against protesters,Sudan
2012,Excessive force against protesters,Sudan
2012,Excessive force against protesters,Sudan
2012,Excessive force against protesters,Sudan
2011,Excessive force against protesters,Sudan
2011,Excessive force against protesters,Sudan
2011,Excessive force against protesters,Sudan
2011,Excessive force against protesters,Sudan
2010,Excessive force against protesters,Sudan
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2020,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2019,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2018,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2017,Excessive force against protesters,Syria
2018,Excessive force against protesters,Tanzania
2015,Excessive force against protesters,Tanzania
2015,Excessive force against protesters,Tanzania
2012,Excessive force against protesters,Tanzania
2012,Excessive force against protesters,Tanzania
2011,Excessive force against protesters,Tanzania
2011,Excessive force against protesters,Tanzania
2020,Excessive force against protesters,Thailand
2015,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2014,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2013,Excessive force against protesters,Thailand
2012,Excessive force against protesters,Thailand
2010,Excessive force against protesters,Thailand
2019,Excessive force against protesters,Togo
2019,Excessive force against protesters,Togo
2018,Excessive force against protesters,Togo
2017,Excessive force against protesters,Togo
2017,Excessive force against protesters,Togo
2017,Excessive force against protesters,Togo
2017,Excessive force against protesters,Togo
2017,Excessive force against protesters,Togo
2016,Excessive force against protesters,Togo
2013,Excessive force against protesters,Togo
2013,Excessive force against protesters,Togo
2013,Excessive force against protesters,Togo
2010,Excessive force against protesters,Togo
2020,Excessive force against protesters,Tunisia
2020,Excessive force against protesters,Tunisia
2015,Excessive force against protesters,Tunisia
2015,Excessive force against protesters,Tunisia
2013,Excessive force against protesters,Tunisia
2013,Excessive force against protesters,Tunisia
2013,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2011,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2010,Excessive force against protesters,Tunisia
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2019,Excessive force against protesters,Turkey
2018,Excessive force against protesters,Turkey
2018,Excessive force against protesters,Turkey
2017,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2016,Excessive force against protesters,Turkey
2020,Excessive force against protesters,Uganda
2020,Excessive force against protesters,Uganda
2020,Excessive force against protesters,Uganda
2020,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2019,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2017,Excessive force against protesters,Uganda
2015,Excessive force against protesters,Uganda
2014,Excessive force against protesters,Uganda
2014,Excessive force against protesters,Uganda
2013,Excessive force against protesters,Uganda
2013,Excessive force against protesters,Uganda
2013,Excessive force against protesters,Uganda
2013,Excessive force against protesters,Uganda
2013,Excessive force against protesters,Uganda
2011,Excessive force against protesters,Uganda
2011,Excessive force against protesters,Uganda
2010,Excessive force against protesters,Uganda
2010,Excessive force against protesters,Uganda
2018,Excessive force against protesters,Ukraine
2018,Excessive force against protesters,Ukraine
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,United States
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2020,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
